2011.03.21,18:30,81.08,81.135,81.048,81.109,1227
2011.03.21,19:00,81.11,81.137,81.002,81.004,1365
2011.03.21,19:30,81.002,81.082,80.958,80.978,1412
2011.03.21,20:00,80.978,81.007,80.935,80.937,1105
2011.03.21,20:30,80.938,81.049,80.93,81.015,1318
2011.03.21,21:00,81.014,81.019,80.956,80.972,996
2011.03.21,21:30,80.971,81.088,80.971,81.062,1251
2011.03.21,22:00,81.061,81.094,81.021,81.025,1162
2011.03.21,22:30,81.022,81.07,81.015,81.038,856
2011.03.21,23:00,81.039,81.083,81.027,81.047,824
2011.03.21,23:30,81.048,81.069,81.001,81.014,995
2011.03.22,0:00,81.014,81.092,81.003,81.092,739
2011.03.22,0:30,81.09,81.124,81.081,81.113,560
2011.03.22,1:00,81.11,81.155,81.105,81.132,633
2011.03.22,1:30,81.132,81.249,81.123,81.248,800
2011.03.22,2:00,81.248,81.269,81.168,81.181,1123
2011.03.22,2:30,81.182,81.277,81.182,81.225,980
2011.03.22,3:00,81.226,81.226,81.106,81.136,1480
2011.03.22,3:30,81.136,81.145,80.954,81.046,1627
2011.03.22,4:00,81.045,81.068,80.975,81.03,1227
2011.03.22,4:30,81.031,81.047,80.962,80.97,1146
2011.03.22,5:00,80.97,81.027,80.963,81.026,679
2011.03.22,5:30,81.023,81.027,80.893,80.928,840
2011.03.22,6:00,80.928,80.978,80.918,80.969,650
2011.03.22,6:30,80.968,80.985,80.938,80.976,667
2011.03.22,7:00,80.975,80.976,80.951,80.969,607
2011.03.22,7:30,80.97,80.976,80.951,80.976,579
2011.03.22,8:00,80.975,80.979,80.851,80.851,1102
2011.03.22,8:30,80.85,80.934,80.845,80.915,1250
2011.03.22,9:00,80.916,80.928,80.875,80.886,1452
2011.03.22,9:30,80.886,80.931,80.875,80.919,1828
2011.03.22,10:00,80.92,80.935,80.868,80.904,1979
2011.03.22,10:30,80.904,81.008,80.896,81.008,1671
2011.03.22,11:00,81.007,81.06,80.988,81.049,1509
2011.03.22,11:30,81.05,81.124,81.043,81.065,1834
2011.03.22,12:00,81.064,81.124,81.031,81.112,1717
2011.03.22,12:30,81.116,81.13,81.058,81.076,1743
2011.03.22,13:00,81.075,81.118,81.073,81.108,1163
2011.03.22,13:30,81.102,81.116,80.918,80.919,1744
2011.03.22,14:00,80.918,81.027,80.918,81.014,1345
2011.03.22,14:30,81.013,81.028,80.887,80.922,1357
2011.03.22,15:00,80.922,81.005,80.909,80.992,1333
2011.03.22,15:30,80.989,81.031,80.961,81.028,1701
2011.03.22,16:00,81.028,81.064,80.952,80.958,1699
2011.03.22,16:30,80.957,80.998,80.919,80.998,1803
2011.03.22,17:00,80.994,81.009,80.917,80.978,1715
2011.03.22,17:30,80.975,81.035,80.965,80.994,1630
2011.03.22,18:00,80.996,81.06,80.973,80.991,1698
2011.03.22,18:30,80.99,81.019,80.954,81,1622
2011.03.22,19:00,81,81.01,80.925,80.959,2031
2011.03.22,19:30,80.958,80.98,80.928,80.969,1203
2011.03.22,20:00,80.968,80.98,80.94,80.952,1134
2011.03.22,20:30,80.955,80.955,80.914,80.938,940
2011.03.22,21:00,80.938,80.955,80.903,80.931,1001
