2011.03.22,81.108
2011.03.22,80.919
2011.03.22,81.014
2011.03.22,80.922
2011.03.22,80.992
2011.03.22,81.028
2011.03.22,80.958
2011.03.22,80.998
2011.03.22,80.978
2011.03.22,80.994
2011.03.22,80.991
2011.03.22,81
2011.03.22,80.959
2011.03.22,80.969
2011.03.22,80.952
2011.03.22,80.938
2011.03.22,80.931
2011.03.22,80.914
2011.03.22,80.907
2011.03.22,80.885
2011.03.22,80.916
2011.03.22,80.95
2011.03.23,80.963
2011.03.23,80.98
2011.03.23,80.98
2011.03.23,81.038
2011.03.23,81.002
2011.03.23,81.037
2011.03.23,80.898
2011.03.23,81.006
2011.03.23,80.98
2011.03.23,80.927
2011.03.23,80.885
2011.03.23,80.891
2011.03.23,80.855
2011.03.23,80.873
2011.03.23,80.933
2011.03.23,80.886
2011.03.23,80.844
2011.03.23,80.848
2011.03.23,80.86
2011.03.23,80.928
2011.03.23,80.812
2011.03.23,80.722
2011.03.23,80.81
2011.03.23,80.821
2011.03.23,80.824
2011.03.23,80.903
2011.03.23,80.914
2011.03.23,80.889
2011.03.23,80.909
2011.03.23,80.939
2011.03.23,80.96
2011.03.23,80.933
2011.03.23,80.989
2011.03.23,81.003
2011.03.23,80.859
2011.03.23,80.874
2011.03.23,80.955
2011.03.23,80.912
2011.03.23,80.905
2011.03.23,80.82
2011.03.23,80.862
2011.03.23,80.825
2011.03.23,80.829
2011.03.23,80.838
2011.03.23,80.808
2011.03.23,80.876
2011.03.23,80.864
2011.03.23,80.905
2011.03.24,80.92
2011.03.24,80.939
2011.03.24,80.927
2011.03.24,80.931
2011.03.24,80.883
2011.03.24,80.871
2011.03.24,80.869
2011.03.24,80.929
2011.03.24,80.937
2011.03.24,80.954
2011.03.24,80.991
2011.03.24,81.029
2011.03.24,80.995
2011.03.24,80.978
2011.03.24,81.001
2011.03.24,81.01
2011.03.24,80.991
2011.03.24,81.001
2011.03.24,80.986
2011.03.24,80.938
2011.03.24,80.887
2011.03.24,80.86
2011.03.24,80.887
2011.03.24,80.913
2011.03.24,80.907
2011.03.24,80.978
2011.03.24,80.948
2011.03.24,80.924
2011.03.24,80.933
2011.03.24,80.937
2011.03.24,80.952
2011.03.24,80.88
2011.03.24,80.947
2011.03.24,80.902
2011.03.24,80.902
2011.03.24,80.86
2011.03.24,80.84
2011.03.24,80.824
2011.03.24,80.898
2011.03.24,80.917
2011.03.24,80.932
2011.03.24,80.877
2011.03.24,80.918
2011.03.24,80.935
2011.03.24,80.959
2011.03.24,80.978
2011.03.24,80.975
2011.03.24,80.967
2011.03.25,80.98
2011.03.25,80.995
2011.03.25,80.992
2011.03.25,80.986
2011.03.25,81.021
2011.03.25,81.016
2011.03.25,80.972
2011.03.25,80.992
2011.03.25,81
2011.03.25,80.983
2011.03.25,80.995
2011.03.25,81.001
2011.03.25,80.999
2011.03.25,80.994
2011.03.25,80.978
2011.03.25,80.985
2011.03.25,80.975
2011.03.25,80.969
2011.03.25,80.97
2011.03.25,80.972
2011.03.25,80.957
2011.03.25,80.98
2011.03.25,81.014
2011.03.25,81.209
2011.03.25,81.196
2011.03.25,81.286
2011.03.25,81.285
2011.03.25,81.266
2011.03.25,81.253
2011.03.25,81.208
2011.03.25,81.017
2011.03.25,81.079
2011.03.25,81.101
2011.03.25,81.153
2011.03.25,81.166
2011.03.25,81.103
2011.03.25,81.174
2011.03.25,81.115
2011.03.25,81.402
2011.03.25,81.467
2011.03.25,81.412
2011.03.25,81.38
2011.03.25,81.416
2011.03.25,81.397
2011.03.25,81.432
2011.03.25,81.472
2011.03.25,81.401
2011.03.25,81.319
2011.03.26,81.33
2011.03.28,81.438
2011.03.28,81.444
2011.03.28,81.451
2011.03.28,81.573
2011.03.28,81.562
2011.03.28,81.566
2011.03.28,81.589
2011.03.28,81.568
2011.03.28,81.624
2011.03.28,81.658
2011.03.28,81.723
2011.03.28,81.758
2011.03.28,81.756
2011.03.28,81.747
2011.03.28,81.804
2011.03.28,81.784
2011.03.28,81.683
2011.03.28,81.711
2011.03.28,81.683
2011.03.28,81.687
2011.03.28,81.746
2011.03.28,81.656
2011.03.28,81.767
2011.03.28,81.751
2011.03.28,81.748
2011.03.28,81.688
2011.03.28,81.709
2011.03.28,81.7
2011.03.28,81.722
2011.03.28,81.717
2011.03.28,81.66
2011.03.28,81.639
2011.03.28,81.671
2011.03.28,81.704
2011.03.28,81.683
2011.03.28,81.664
2011.03.28,81.66
2011.03.28,81.703
2011.03.28,81.713
2011.03.28,81.7
2011.03.28,81.68
2011.03.28,81.655
2011.03.28,81.704
2011.03.28,81.713
2011.03.29,81.703
2011.03.29,81.682
2011.03.29,81.717
2011.03.29,81.72
2011.03.29,81.77
2011.03.29,81.767
2011.03.29,81.698
2011.03.29,81.715
2011.03.29,81.609
2011.03.29,81.644
2011.03.29,81.657
2011.03.29,81.672
2011.03.29,81.673
2011.03.29,81.729
2011.03.29,81.741
2011.03.29,81.715
2011.03.29,81.7
2011.03.29,81.676
2011.03.29,81.672
2011.03.29,81.637
2011.03.29,81.648
2011.03.29,81.604
2011.03.29,81.711
2011.03.29,81.718
2011.03.29,81.703
2011.03.29,81.657
2011.03.29,81.721
2011.03.29,81.865
2011.03.29,81.914
2011.03.29,81.974
2011.03.29,82.187
2011.03.29,82.175
2011.03.29,82.296
2011.03.29,82.337
2011.03.29,82.356
2011.03.29,82.281
2011.03.29,82.307
2011.03.29,82.344
2011.03.29,82.358
2011.03.29,82.384
2011.03.29,82.428
2011.03.29,82.418
2011.03.29,82.422
2011.03.29,82.437
2011.03.29,82.404
2011.03.29,82.427
2011.03.29,82.417
2011.03.29,82.423
2011.03.30,82.454
2011.03.30,82.457
2011.03.30,82.466
2011.03.30,82.464
2011.03.30,82.365
2011.03.30,82.415
2011.03.30,82.416
2011.03.30,82.5
2011.03.30,82.444
2011.03.30,82.457
2011.03.30,82.509
2011.03.30,82.775
2011.03.30,82.75
2011.03.30,82.837
2011.03.30,82.896
2011.03.30,82.977
2011.03.30,82.918
2011.03.30,82.97
2011.03.30,82.822
2011.03.30,82.919
2011.03.30,82.879
2011.03.30,83.027
2011.03.30,83.081
2011.03.30,82.998
2011.03.30,83.057
2011.03.30,83.048
2011.03.30,83.143
2011.03.30,83.107
2011.03.30,83.127
2011.03.30,83.119
2011.03.30,83.112
2011.03.30,83.134
2011.03.30,83.015
2011.03.30,83.007
2011.03.30,83.012
2011.03.30,83.016
2011.03.30,83.078
2011.03.30,83.053
2011.03.30,82.978
2011.03.30,82.977
2011.03.30,82.854
2011.03.30,82.795
2011.03.30,82.841
2011.03.30,82.806
2011.03.30,82.886
2011.03.30,82.871
2011.03.30,82.905
2011.03.30,82.895
2011.03.31,82.862
2011.03.31,82.881
2011.03.31,82.855
2011.03.31,82.916
2011.03.31,83.162
2011.03.31,83.13
2011.03.31,83.059
2011.03.31,83.051
2011.03.31,82.961
2011.03.31,82.898
2011.03.31,82.826
2011.03.31,82.83
2011.03.31,82.815
2011.03.31,82.656
2011.03.31,82.625
2011.03.31,82.823
2011.03.31,82.72
2011.03.31,82.754
2011.03.31,82.663
2011.03.31,82.724
2011.03.31,82.727
2011.03.31,82.827
2011.03.31,82.756
2011.03.31,82.764
2011.03.31,82.782
2011.03.31,82.82
2011.03.31,82.876
2011.03.31,82.862
2011.03.31,82.85
2011.03.31,82.8
2011.03.31,82.868
2011.03.31,82.769
2011.03.31,82.74
2011.03.31,82.823
2011.03.31,82.836
2011.03.31,82.854
2011.03.31,82.869
2011.03.31,82.754
2011.03.31,82.819
2011.03.31,82.814
2011.03.31,82.848
2011.03.31,82.941
2011.03.31,82.982
2011.03.31,83.071
2011.03.31,83.057
2011.03.31,83.169
2011.03.31,83.189
2011.03.31,83.119
2011.04.01,83.186
2011.04.01,83.171
2011.04.01,83.213
2011.04.01,83.356
2011.04.01,83.292
2011.04.01,83.413
2011.04.01,83.378
2011.04.01,83.443
2011.04.01,83.557
2011.04.01,83.535
2011.04.01,83.632
2011.04.01,83.681
2011.04.01,83.68
2011.04.01,83.715
2011.04.01,83.565
2011.04.01,83.589
2011.04.01,83.581
2011.04.01,83.543
2011.04.01,83.512
2011.04.01,83.578
2011.04.01,83.639
2011.04.01,83.662
2011.04.01,83.639
2011.04.01,83.68
2011.04.01,83.692
2011.04.01,83.705
2011.04.01,83.685
2011.04.01,83.691
2011.04.01,83.701
2011.04.01,83.829
2011.04.01,83.848
2011.04.01,84.226
2011.04.01,84.273
2011.04.01,84.552
2011.04.01,84.468
2011.04.01,84.364
2011.04.01,84.297
2011.04.01,84.043
2011.04.01,84.227
2011.04.01,84.178
2011.04.01,84.221
2011.04.01,84.229
2011.04.01,84.092
2011.04.01,84.083
2011.04.01,84.077
2011.04.01,84.092
2011.04.01,84.053
2011.04.01,84.046
2011.04.02,84.042
2011.04.04,84.246
2011.04.04,84.219
2011.04.04,84.147
2011.04.04,84.163
2011.04.04,84.157
2011.04.04,84.12
2011.04.04,84.162
2011.04.04,84.145
2011.04.04,84.138
2011.04.04,84.146
2011.04.04,84.166
2011.04.04,84.236
2011.04.04,84.206
2011.04.04,84.156
2011.04.04,84.124
2011.04.04,84.168
2011.04.04,84.153
2011.04.04,84.093
2011.04.04,84.025
2011.04.04,84.048
2011.04.04,84.047
2011.04.04,84.038
2011.04.04,83.978
2011.04.04,84.031
2011.04.04,84.06
2011.04.04,84.052
2011.04.04,84.036
2011.04.04,83.968
2011.04.04,83.909
2011.04.04,83.987
2011.04.04,83.861
2011.04.04,83.906
2011.04.04,83.908
2011.04.04,83.891
2011.04.04,83.954
2011.04.04,83.971
2011.04.04,83.988
2011.04.04,83.971
2011.04.04,83.969
2011.04.04,83.948
2011.04.04,84.033
2011.04.04,84.06
2011.04.04,84.018
2011.04.04,84.026
2011.04.04,84.029
2011.04.04,84.05
2011.04.05,84.033
2011.04.05,84.142
2011.04.05,84.104
2011.04.05,84.129
2011.04.05,84.165
2011.04.05,84.356
2011.04.05,84.237
2011.04.05,84.297
2011.04.05,84.317
2011.04.05,84.317
2011.04.05,84.329
2011.04.05,84.323
2011.04.05,84.363
2011.04.05,84.407
2011.04.05,84.357
2011.04.05,84.331
2011.04.05,84.321
2011.04.05,84.355
2011.04.05,84.322
2011.04.05,84.265
2011.04.05,84.313
2011.04.05,84.343
2011.04.05,84.268
2011.04.05,84.277
2011.04.05,84.27
2011.04.05,84.3
2011.04.05,84.388
2011.04.05,84.346
2011.04.05,84.319
2011.04.05,84.242
2011.04.05,84.288
2011.04.05,84.338
2011.04.05,84.614
2011.04.05,84.589
2011.04.05,84.456
2011.04.05,84.529
2011.04.05,84.667
2011.04.05,84.66
2011.04.05,84.629
2011.04.05,84.614
2011.04.05,84.672
2011.04.05,84.688
2011.04.05,84.677
2011.04.05,84.814
2011.04.05,84.83
2011.04.05,84.83
2011.04.05,84.827
2011.04.05,84.857
2011.04.06,84.929
2011.04.06,85.159
2011.04.06,85.19
2011.04.06,85.172
2011.04.06,85.063
2011.04.06,84.97
2011.04.06,85.115
2011.04.06,85.171
2011.04.06,85.317
2011.04.06,85.447
2011.04.06,85.418
2011.04.06,85.341
2011.04.06,85.248
2011.04.06,85.409
2011.04.06,85.319
2011.04.06,85.349
2011.04.06,85.329
2011.04.06,85.264
2011.04.06,85.232
2011.04.06,85.35
2011.04.06,85.293
2011.04.06,85.05
2011.04.06,85.124
2011.04.06,84.942
2011.04.06,85.01
2011.04.06,85.138
2011.04.06,85.13
2011.04.06,85.203
2011.04.06,85.115
2011.04.06,85.251
2011.04.06,85.216
2011.04.06,85.312
2011.04.06,85.291
2011.04.06,85.29
2011.04.06,85.361
2011.04.06,85.405
2011.04.06,85.318
2011.04.06,85.271
2011.04.06,85.303
2011.04.06,85.311
2011.04.06,85.277
2011.04.06,85.312
2011.04.06,85.374
2011.04.06,85.399
2011.04.06,85.373
2011.04.06,85.429
2011.04.06,85.406
2011.04.06,85.482
2011.04.07,85.465
2011.04.07,85.402
2011.04.07,85.276
2011.04.07,85.319
2011.04.07,85.447
2011.04.07,85.444
2011.04.07,85.415
2011.04.07,85.384
2011.04.07,85.379
2011.04.07,85.337
2011.04.07,85.325
2011.04.07,85.328
2011.04.07,85.315
2011.04.07,85.269
2011.04.07,85.228
2011.04.07,85.253
2011.04.07,85.108
2011.04.07,85.181
2011.04.07,85.267
2011.04.07,85.22
2011.04.07,85.208
2011.04.07,85.255
2011.04.07,85.217
2011.04.07,85.245
2011.04.07,85.158
2011.04.07,85.08
2011.04.07,85.029
2011.04.07,84.965
2011.04.07,85.102
2011.04.07,85.171
2011.04.07,85.282
2011.04.07,85.207
2011.04.07,85.157
2011.04.07,85.157
2011.04.07,85.214
2011.04.07,85.201
2011.04.07,84.874
2011.04.07,84.968
2011.04.07,84.946
2011.04.07,84.985
2011.04.07,84.952
2011.04.07,84.936
2011.04.07,84.848
2011.04.07,84.915
2011.04.07,84.87
2011.04.07,84.925
2011.04.07,85
2011.04.07,84.905
2011.04.08,84.99
2011.04.08,85.019
2011.04.08,84.972
2011.04.08,84.966
2011.04.08,84.925
2011.04.08,84.889
2011.04.08,84.964
2011.04.08,85.133
2011.04.08,85.219
2011.04.08,85.301
2011.04.08,85.258
2011.04.08,85.228
2011.04.08,85.129
2011.04.08,85.123
2011.04.08,85.092
2011.04.08,85.063
2011.04.08,85.095
2011.04.08,85.117
2011.04.08,85.103
2011.04.08,85.041
2011.04.08,85.176
2011.04.08,85.231
2011.04.08,85.194
2011.04.08,85.199
2011.04.08,85.275
2011.04.08,85.253
2011.04.08,85.244
2011.04.08,85.282
2011.04.08,85.275
2011.04.08,85.288
2011.04.08,85.329
2011.04.08,85.257
2011.04.08,85.159
2011.04.08,85.106
2011.04.08,85.078
2011.04.08,85.032
2011.04.08,85.014
2011.04.08,84.982
2011.04.08,84.986
2011.04.08,84.986
2011.04.08,84.938
2011.04.08,84.87
2011.04.08,84.765
2011.04.08,84.806
2011.04.08,84.849
2011.04.08,84.836
2011.04.08,84.708
2011.04.08,84.746
2011.04.09,84.761
2011.04.11,84.99
2011.04.11,85.039
2011.04.11,85.048
2011.04.11,85.12
2011.04.11,85.014
2011.04.11,84.951
2011.04.11,84.748
2011.04.11,84.699
2011.04.11,84.774
2011.04.11,84.811
2011.04.11,84.76
2011.04.11,84.715
2011.04.11,84.68
2011.04.11,84.727
2011.04.11,84.75
2011.04.11,84.762
2011.04.11,84.765
2011.04.11,84.695
2011.04.11,84.82
2011.04.11,84.748
2011.04.11,84.563
2011.04.11,84.559
2011.04.11,84.646
2011.04.11,84.603
2011.04.11,84.636
2011.04.11,84.723
2011.04.11,84.688
2011.04.11,84.688
2011.04.11,84.655
2011.04.11,84.659
2011.04.11,84.629
2011.04.11,84.601
2011.04.11,84.712
2011.04.11,84.658
2011.04.11,84.661
2011.04.11,84.578
2011.04.11,84.618
2011.04.11,84.604
2011.04.11,84.581
2011.04.11,84.536
2011.04.11,84.628
2011.04.11,84.648
2011.04.11,84.65
2011.04.11,84.619
2011.04.11,84.588
2011.04.11,84.587
2011.04.12,84.594
2011.04.12,84.655
2011.04.12,84.772
2011.04.12,84.634
2011.04.12,84.53
2011.04.12,84.446
2011.04.12,84.374
2011.04.12,84.29
2011.04.12,84.2
2011.04.12,84.276
2011.04.12,83.99
2011.04.12,83.97
2011.04.12,83.607
2011.04.12,83.838
2011.04.12,83.96
2011.04.12,83.927
2011.04.12,83.831
2011.04.12,83.938
2011.04.12,83.926
2011.04.12,83.92
2011.04.12,84.185
2011.04.12,84.329
2011.04.12,84.33
2011.04.12,84.255
2011.04.12,84.311
2011.04.12,84.324
2011.04.12,84.324
2011.04.12,84.276
2011.04.12,84.228
2011.04.12,84.115
2011.04.12,84.171
2011.04.12,84.02
2011.04.12,84.148
2011.04.12,84.221
2011.04.12,84.03
2011.04.12,83.573
2011.04.12,83.721
2011.04.12,83.792
2011.04.12,83.793
2011.04.12,83.699
2011.04.12,83.682
2011.04.12,83.679
2011.04.12,83.788
2011.04.12,83.72
2011.04.12,83.667
2011.04.12,83.722
2011.04.12,83.566
2011.04.12,83.573
2011.04.13,83.615
2011.04.13,83.555
2011.04.13,83.747
2011.04.13,83.583
2011.04.13,83.64
2011.04.13,83.749
2011.04.13,83.864
2011.04.13,83.917
2011.04.13,83.988
2011.04.13,83.856
2011.04.13,83.898
2011.04.13,83.917
2011.04.13,83.906
2011.04.13,83.943
2011.04.13,84.066
2011.04.13,84.106
2011.04.13,84.113
2011.04.13,84.203
2011.04.13,84.072
2011.04.13,84.088
2011.04.13,84.097
2011.04.13,84.048
2011.04.13,83.965
2011.04.13,83.98
2011.04.13,83.981
2011.04.13,84.102
2011.04.13,84.059
2011.04.13,84.051
2011.04.13,84.127
2011.04.13,84.078
2011.04.13,84.035
2011.04.13,84.078
2011.04.13,83.963
2011.04.13,84.038
2011.04.13,84.007
2011.04.13,83.896
2011.04.13,83.828
2011.04.13,83.593
2011.04.13,83.642
2011.04.13,83.796
2011.04.13,83.847
2011.04.13,83.777
2011.04.13,83.847
2011.04.13,83.827
2011.04.13,83.831
2011.04.13,83.786
2011.04.13,83.711
2011.04.13,83.829
2011.04.14,83.838
2011.04.14,83.925
2011.04.14,83.771
2011.04.14,83.795
2011.04.14,83.751
2011.04.14,83.733
2011.04.14,83.749
2011.04.14,83.728
2011.04.14,83.623
2011.04.14,83.461
2011.04.14,83.511
2011.04.14,83.534
2011.04.14,83.504
2011.04.14,83.574
2011.04.14,83.564
2011.04.14,83.549
2011.04.14,83.619
2011.04.14,83.489
2011.04.14,83.527
2011.04.14,83.497
2011.04.14,83.499
2011.04.14,83.476
2011.04.14,83.357
2011.04.14,83.216
2011.04.14,83.196
2011.04.14,83.257
2011.04.14,83.26
2011.04.14,83.311
2011.04.14,83.115
2011.04.14,83.149
2011.04.14,83.155
2011.04.14,83.155
2011.04.14,83.171
2011.04.14,83.13
2011.04.14,83.235
2011.04.14,83.14
2011.04.14,83.241
2011.04.14,83.234
2011.04.14,83.341
2011.04.14,83.456
2011.04.14,83.353
2011.04.14,83.299
2011.04.14,83.407
2011.04.14,83.418
2011.04.14,83.381
2011.04.14,83.449
2011.04.14,83.466
2011.04.14,83.488
2011.04.15,83.483
2011.04.15,83.486
2011.04.15,83.616
2011.04.15,83.577
2011.04.15,83.702
2011.04.15,83.665
2011.04.15,83.642
2011.04.15,83.683
2011.04.15,83.7
2011.04.15,83.627
2011.04.15,83.67
2011.04.15,83.542
2011.04.15,83.408
2011.04.15,83.369
2011.04.15,83.384
2011.04.15,83.43
2011.04.15,83.451
2011.04.15,83.203
2011.04.15,83.255
2011.04.15,83.223
2011.04.15,83.18
2011.04.15,83.026
2011.04.15,83.107
2011.04.15,83.236
2011.04.15,83.203
2011.04.15,83.366
2011.04.15,83.321
2011.04.15,83.331
2011.04.15,83.268
2011.04.15,83.275
2011.04.15,83.27
2011.04.15,83.165
2011.04.15,83.194
2011.04.15,83.1
2011.04.15,83.047
2011.04.15,83.203
2011.04.15,83.128
2011.04.15,83.13
2011.04.15,83.123
2011.04.15,83.19
2011.04.15,83.141
2011.04.15,83.076
2011.04.15,83.087
2011.04.15,83.123
2011.04.15,83.128
2011.04.15,83.084
2011.04.15,83.071
2011.04.15,83.111
2011.04.16,83.114
2011.04.18,83.123
2011.04.18,83.149
2011.04.18,83.225
2011.04.18,83.078
2011.04.18,83.106
2011.04.18,83.075
2011.04.18,82.86
2011.04.18,82.915
2011.04.18,82.952
2011.04.18,82.927
2011.04.18,82.977
2011.04.18,82.955
2011.04.18,82.964
2011.04.18,82.863
2011.04.18,82.913
2011.04.18,82.911
2011.04.18,82.9
2011.04.18,82.861
2011.04.18,82.896
2011.04.18,82.959
2011.04.18,82.87
2011.04.18,82.651
2011.04.18,82.771
2011.04.18,82.834
2011.04.18,82.777
2011.04.18,82.792
2011.04.18,82.806
2011.04.18,82.878
2011.04.18,82.925
2011.04.18,82.878
2011.04.18,82.589
2011.04.18,82.564
2011.04.18,82.566
2011.04.18,82.198
2011.04.18,82.385
2011.04.18,82.433
2011.04.18,82.384
2011.04.18,82.4
2011.04.18,82.383
2011.04.18,82.455
2011.04.18,82.554
2011.04.18,82.639
2011.04.18,82.598
2011.04.18,82.692
2011.04.18,82.682
2011.04.18,82.642
2011.04.19,82.647
2011.04.19,82.486
2011.04.19,82.435
2011.04.19,82.347
2011.04.19,82.448
2011.04.19,82.479
2011.04.19,82.583
2011.04.19,82.614
2011.04.19,82.551
2011.04.19,82.455
2011.04.19,82.535
2011.04.19,82.573
2011.04.19,82.541
2011.04.19,82.415
2011.04.19,82.418
2011.04.19,82.458
2011.04.19,82.413
2011.04.19,82.432
2011.04.19,82.452
2011.04.19,82.503
2011.04.19,82.505
2011.04.19,82.515
2011.04.19,82.481
2011.04.19,82.426
2011.04.19,82.476
2011.04.19,82.595
2011.04.19,82.541
2011.04.19,82.547
2011.04.19,82.617
2011.04.19,82.622
2011.04.19,82.691
2011.04.19,82.557
2011.04.19,82.451
2011.04.19,82.427
2011.04.19,82.466
2011.04.19,82.462
2011.04.19,82.416
2011.04.19,82.407
2011.04.19,82.406
2011.04.19,82.427
2011.04.19,82.424
2011.04.19,82.45
2011.04.19,82.445
2011.04.19,82.39
2011.04.19,82.435
2011.04.19,82.524
2011.04.19,82.58
2011.04.19,82.575
2011.04.20,82.58
2011.04.20,82.564
2011.04.20,82.555
2011.04.20,82.581
2011.04.20,82.703
2011.04.20,82.785
2011.04.20,82.735
2011.04.20,82.786
2011.04.20,82.757
2011.04.20,82.758
2011.04.20,82.892
2011.04.20,82.967
2011.04.20,83.077
2011.04.20,82.955
2011.04.20,83.005
2011.04.20,82.942
2011.04.20,82.908
2011.04.20,82.892
2011.04.20,82.878
2011.04.20,82.853
2011.04.20,82.818
2011.04.20,82.775
2011.04.20,82.848
2011.04.20,82.784
2011.04.20,82.7
2011.04.20,82.835
2011.04.20,82.814
2011.04.20,82.711
2011.04.20,82.77
2011.04.20,82.732
2011.04.20,82.721
2011.04.20,82.695
2011.04.20,82.43
2011.04.20,82.51
2011.04.20,82.342
2011.04.20,82.439
2011.04.20,82.501
2011.04.20,82.578
2011.04.20,82.46
2011.04.20,82.428
2011.04.20,82.436
2011.04.20,82.412
2011.04.20,82.388
2011.04.20,82.389
2011.04.20,82.427
2011.04.20,82.347
2011.04.20,82.375
2011.04.20,82.55
2011.04.21,82.484
2011.04.21,82.54
2011.04.21,82.491
2011.04.21,82.445
2011.04.21,82.456
2011.04.21,82.484
2011.04.21,82.38
2011.04.21,82.37
2011.04.21,82.275
2011.04.21,82.22
2011.04.21,82.196
2011.04.21,82.276
2011.04.21,82.176
2011.04.21,82.27
2011.04.21,82.216
2011.04.21,82.239
2011.04.21,82.081
2011.04.21,81.99
2011.04.21,82.049
2011.04.21,82.015
2011.04.21,82.159
2011.04.21,82.063
2011.04.21,82.056
2011.04.21,82.045
2011.04.21,81.879
2011.04.21,81.955
2011.04.21,81.948
2011.04.21,82.025
2011.04.21,82.022
2011.04.21,82.017
2011.04.21,81.956
2011.04.21,81.842
2011.04.21,81.853
2011.04.21,81.748
2011.04.21,81.663
2011.04.21,81.745
2011.04.21,81.795
2011.04.21,81.812
2011.04.21,81.769
2011.04.21,81.769
2011.04.21,81.763
2011.04.21,81.813
2011.04.21,81.825
2011.04.21,81.806
2011.04.21,81.802
2011.04.21,81.806
2011.04.21,81.84
2011.04.21,81.84
2011.04.22,81.837
2011.04.22,81.88
2011.04.22,81.889
2011.04.22,81.894
2011.04.22,81.886
2011.04.22,81.861
2011.04.22,81.828
2011.04.22,81.699
2011.04.22,81.722
2011.04.22,81.773
2011.04.22,81.888
2011.04.22,81.835
2011.04.22,81.83
2011.04.22,81.855
2011.04.22,81.863
2011.04.22,81.882
2011.04.22,81.845
2011.04.22,81.851
2011.04.22,81.882
2011.04.22,81.915
2011.04.22,81.977
2011.04.22,81.987
2011.04.22,81.925
2011.04.22,81.942
2011.04.22,82.031
2011.04.22,81.999
2011.04.22,81.974
2011.04.22,81.933
2011.04.22,81.935
2011.04.22,81.891
2011.04.22,81.902
2011.04.22,81.911
2011.04.22,81.888
2011.04.22,81.841
2011.04.22,81.861
2011.04.22,81.902
2011.04.22,81.893
2011.04.22,81.918
2011.04.22,81.896
2011.04.22,81.92
2011.04.22,81.919
2011.04.22,81.908
2011.04.22,81.901
2011.04.22,81.912
2011.04.22,81.92
2011.04.22,81.909
2011.04.22,81.907
2011.04.22,81.841
2011.04.25,81.917
2011.04.25,81.891
2011.04.25,81.98
2011.04.25,82.013
2011.04.25,82.127
2011.04.25,82.195
2011.04.25,82.243
2011.04.25,82.366
2011.04.25,82.34
2011.04.25,82.333
2011.04.25,82.28
2011.04.25,82.202
2011.04.25,82.136
2011.04.25,82.131
2011.04.25,82.157
2011.04.25,82.215
2011.04.25,82.189
2011.04.25,82.16
2011.04.25,82.171
2011.04.25,82.117
2011.04.25,82.01
2011.04.25,82.027
2011.04.25,82.055
