1.078144824637282
-15690.33983102613
-13116.972743636892
-15246.157197151122
-17034.456495679413
-77664.52302687663
138758.43621013308
-16772.110742757428
-13606.738839378726
-15102.683491162734
-16841.900441796002
-71676.34484059644
134005.7663167962
-17574.159131917462
-13921.802815836525
-14006.937218988754
-15363.719934223544
-69257.41807971545
130130.03001303307
-16495.028773732614
-13016.418505467469
-13657.078247037298
-15457.948459301735
-69550.68289960426
128183.14293396086
-16654.207906521133
-13428.691544949039
-14726.736473540548
-16491.798643884104
-68451.93258195357
129759.35245284335
1.008529618851751
